Atomosphere of build,Same Layer Scanned?,Build Direction [degrees],Nucleants,Atomization Atomosphere,Power [W],Velocity [m/s],Hatch Spacing [μm],Beam Diameter [μm],d90 [um],Powder Shape [0-1],Powder Layer Thickness [μm],Powder Recycled How Many Times?,Initial Powder Bed Temperature [K],Substrate/Platform Temperature [K],Surface Energy Density [J/mm2],Linear Energy Density [J/mm],Volume Energy Density [J/mm3],Success_Prob
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.8333333333333335,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.8333333333333335,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,2.9444444444444446,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,2.666666666666667,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.8333333333333335,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,2.9444444444444446,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,2.666666666666667,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,2.666666666666667,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.8333333333333335,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,2.9444444444444446,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.5555555555555556,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,2.666666666666667,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.8333333333333335,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.8333333333333335,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.8333333333333335,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,2.666666666666667,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.8333333333333335,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,2.111111111111111,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,2.666666666666667,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.8333333333333335,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.8333333333333335,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,2.666666666666667,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,2.666666666666667,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.8333333333333335,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.8333333333333335,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,100.0,2.5,1.2777777777777777,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,2.666666666666667,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.8333333333333335,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,2.666666666666667,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.8333333333333335,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,2.666666666666667,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,2.111111111111111,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.8333333333333335,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,2.666666666666667,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,2.9444444444444446,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.5555555555555556,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,1.5555555555555556,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.2777777777777777,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.2777777777777777,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.2222222222222223,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,2.666666666666667,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,1.5555555555555556,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,2.111111111111111,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,100.0,2.5,3.2222222222222223,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.2222222222222223,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.2777777777777777,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.2777777777777777,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.2222222222222223,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.2777777777777777,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.2777777777777777,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,100.0,2.5,1.5555555555555556,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.2777777777777777,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.2777777777777777,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.5,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.5,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.0,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.5,16.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.0,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.0,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,2.666666666666667,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.0,33.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.0,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.5,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.5,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.0,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.0,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.5,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.0,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,142.85714285714286,2.5,2.666666666666667,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.2777777777777777,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.0,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,20.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,100.0,2.5,2.666666666666667,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.5,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.5,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,121.42857142857143,2.5,2.111111111111111,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.0,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.5,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.0,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,100.0,2.5,3.2222222222222223,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,100.0,2.5,1.0,40.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.2777777777777777,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,100.0,2.5,3.5,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,23.333333333333336,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,5.0,0.9,50,0,300,100.0,2.5,2.111111111111111,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.5,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.0,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,142.85714285714286,2.5,1.2777777777777777,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.5,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,121.42857142857143,2.5,1.0,36.66666666666667,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,121.42857142857143,2.5,1.2777777777777777,10.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,142.85714285714286,2.5,3.2222222222222223,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,7.222222222222222,0.9,50,0,300,121.42857142857143,2.5,3.2222222222222223,30.0,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,18.333333333333336,0.9,50,0,300,142.85714285714286,2.5,1.5555555555555556,13.333333333333334,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,13.88888888888889,0.9,50,0,300,142.85714285714286,2.5,2.9444444444444446,26.666666666666668,0.5429704508758864
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,11.666666666666668,0.9,50,0,300,100.0,2.5,1.5555555555555556,10.0,0.5429704508758864
